"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU24Cryptococcus",0.46875,1.61055056937365,"Peripherals","OTU24Cryptococcus","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Cryptococcus","SaprotrophYeast","OTU24Cryptococcus","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU81Schizothecium",0,NA,NA,"OTU81Schizothecium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","Saprotroph","OTU81Schizothecium","Non-Yeast","Saprotroph","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac4110",0,NA,NA,"Bac4110","Prokaryote","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","_","Bac4110","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU50Filobasidiaceae",0,-0.533430761830764,"Peripherals","OTU50Filobasidiaceae","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","_","SaprotrophYeast","OTU50Filobasidiaceae","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac90",0,NA,NA,"Bac90","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Bac90","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU15Ustilago",0,1.14932636462235,"Peripherals","OTU15Ustilago","Eukaryote","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","Plant pathogenYeast","OTU15Ustilago","Yeast","Plant pathogenYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU56Agaricomycetes",0,NA,NA,"OTU56Agaricomycetes","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","_","Oliveonia","Saprotroph","OTU56Agaricomycetes","Non-Yeast","Saprotroph","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU61Cryptococcus",0.257116620752984,1.94907393745856,"Peripherals","OTU61Cryptococcus","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Papiliotrema","SaprotrophYeast","OTU61Cryptococcus","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU88Pseudozyma",0,-0.578919946624592,"Peripherals","OTU88Pseudozyma","Eukaryote","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Pseudozyma","SaprotrophYeast","OTU88Pseudozyma","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU69Tremellomycetes",0.49875,0.933503833203836,"Peripherals","OTU69Tremellomycetes","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Naganishia","SaprotrophYeast","OTU69Tremellomycetes","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU278Filobasidium",0.48,-0.871954129915671,"Peripherals","OTU278Filobasidium","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","SaprotrophYeast","OTU278Filobasidium","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU124Cryptococcus",0.4234404536862,0.594980465118928,"Peripherals","OTU124Cryptococcus","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Cryptococcus","SaprotrophYeast","OTU124Cryptococcus","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU139Sporidiobolus",0,-0.98479525261064,"Peripherals","OTU139Sporidiobolus","Eukaryote","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporidiobolus","SaprotrophYeast","OTU139Sporidiobolus","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU135Naganishia",0,NA,NA,"OTU135Naganishia","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Naganishia","SaprotrophYeast","OTU135Naganishia","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
