"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU70Claroideoglomus",1.11022302462516e-16,2.7751154611628,"Module hub","OTU70Claroideoglomus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Claroideoglomeraceae","Claroideoglomus","Arbuscular mycorrhizal","OTU70Claroideoglomus","Non-Yeast","Arbuscular mycorrhizal","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU56Agaricomycetes",0,-0.705140435800221,"Peripherals","OTU56Agaricomycetes","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","_","Oliveonia","Saprotroph","OTU56Agaricomycetes","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU39Sordariales",0,NA,NA,"OTU39Sordariales","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Zopfiella","Saprotroph","OTU39Sordariales","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU93Mortierella",0,NA,NA,"OTU93Mortierella","Eukaryote","Fungi","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","OTU93Mortierella","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU97Penicillium",0,1.05431664015732,"Peripherals","OTU97Penicillium","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","Saprotroph","OTU97Penicillium","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU64Penicillium",0,-0.577350269189626,"Peripherals","OTU64Penicillium","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Leucothecium","Saprotroph","OTU64Penicillium","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU89Mortierella",0,NA,NA,"OTU89Mortierella","Eukaryote","Fungi","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","OTU89Mortierella","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU114Mortierella",0,NA,NA,"OTU114Mortierella","Eukaryote","Fungi","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","OTU114Mortierella","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU85Pseudogymnoascus",0,1.15470053837925,"Peripherals","OTU85Pseudogymnoascus","Eukaryote","Fungi","Ascomycota","Leotiomycetes","_","Myxotrichaceae","Pseudogymnoascus","Unidentified & others","OTU85Pseudogymnoascus","Non-Yeast","Unidentified & others","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU105Aspergillus",0,-0.166471048445892,"Peripherals","OTU105Aspergillus","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Saprotroph","OTU105Aspergillus","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU74Gymnoascus",0,-0.166471048445892,"Peripherals","OTU74Gymnoascus","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Gymnoascus","Saprotroph","OTU74Gymnoascus","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU166Rhizophagus",0,0.156697874622271,"Peripherals","OTU166Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU166Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU107Waitea",0,NA,NA,"OTU107Waitea","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Waitea","Plant pathogen","OTU107Waitea","Non-Yeast","Plant pathogen","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU184Fusarium",0,NA,NA,"OTU184Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU184Fusarium","Non-Yeast","Plant pathogen","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU136Auriculariales",0,1.15470053837925,"Peripherals","OTU136Auriculariales","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auricularia","Saprotroph","OTU136Auriculariales","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
