"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU166Rhizophagus",0,NA,NA,"OTU166Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU166Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",8,18,"crossBF"
"OTU13Preussia",0,0.866025403784439,"Peripherals","OTU13Preussia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Saprotroph","OTU13Preussia","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"OTU150Rhizophagus",0,NA,NA,"OTU150Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU150Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",8,18,"crossBF"
"Bac1437",0.13265306122449,0.698704630714436,"Peripherals","Bac1437","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","_","Bac1437","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"Bac2581",0.5,-0.783834347824667,"Peripherals","Bac2581","Prokaryote","Bacteria","Cyanobacteria","Chloroplast","Chlorophyta","Chlamydomonadaceae","ChlamydomonadaceaeFA","_","Bac2581","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"OTU118Rhizophagus",0,NA,NA,"OTU118Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU118Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",8,18,"crossBF"
"OTU7Alternaria",0,NA,NA,"OTU7Alternaria","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","OTU7Alternaria","Non-Yeast","Plant pathogen","Soil","Control",8,18,"crossBF"
"OTU161Rhizophagus",0,NA,NA,"OTU161Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU161Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",8,18,"crossBF"
"OTU101Aspergillus",0,-0.783834347824667,"Peripherals","OTU101Aspergillus","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Saprotroph","OTU101Aspergillus","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"OTU195Peniophora",0,-0.783834347824667,"Peripherals","OTU195Peniophora","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Plant pathogen","OTU195Peniophora","Non-Yeast","Plant pathogen","Soil","Control",8,18,"crossBF"
