"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU44Curvularia",0,-0.0937792597047566,"Peripherals","OTU44Curvularia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Plant pathogen","OTU44Curvularia","Non-Yeast","Plant pathogen","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU82Nectria",0.617283950617284,1.17904284134249,"Peripherals","OTU82Nectria","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU82Nectria","Non-Yeast","Plant pathogen","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU52Mortierella",0.444444444444444,0.66321159825515,"Peripherals","OTU52Mortierella","Eukaryote","Fungi","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","OTU52Mortierella","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU62Mortierella",0.46,0.797123707490434,"Peripherals","OTU62Mortierella","Eukaryote","Fungi","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","OTU62Mortierella","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU5Acremonium",0,0,"Peripherals","OTU5Acremonium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","OTU5Acremonium","Non-Yeast","Endophyte","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU42Actinomucor",0,-0.884282131006867,"Peripherals","OTU42Actinomucor","Eukaryote","Fungi","Mucoromycota","Mucoromycotina","Mucorales","Mucoraceae","Actinomucor","Saprotroph","OTU42Actinomucor","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU68Cryptococcus",0.54,1.69487408442983,"Peripherals","OTU68Cryptococcus","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","_","_","_","SaprotrophYeast","OTU68Cryptococcus","Yeast","SaprotrophYeast","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU58Camarosporium",0.375,-0.390746915436487,"Peripherals","OTU58Camarosporium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Incertae sedis","Camarosporium","Endophyte","OTU58Camarosporium","Non-Yeast","Endophyte","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU93Mortierella",0.625,0.66321159825515,"Connector","OTU93Mortierella","Eukaryote","Fungi","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","OTU93Mortierella","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU35Myrothecium",0,-0.984682226899947,"Peripherals","OTU35Myrothecium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotriaceae","Striaticonidium","Saprotroph","OTU35Myrothecium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU76Chaetomium",0,-0.884282131006867,"Peripherals","OTU76Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU76Chaetomium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
"OTU64Penicillium",0,0.147380355167811,"Peripherals","OTU64Penicillium","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Leucothecium","Saprotroph","OTU64Penicillium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"Fung-Fung"
