"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU111Chrysosporium",0,1.15470053837925,"Peripherals","OTU111Chrysosporium","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium","Saprotroph","OTU111Chrysosporium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"OTU171Aspergillus",0,1.02247471629109,"Peripherals","OTU171Aspergillus","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Saprotroph","OTU171Aspergillus","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac813",0,1.59571184626056,"Peripherals","Bac813","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","RhodospirillaceaeFA","_","Bac813","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac38",0,-0.89814943244638,"Peripherals","Bac38","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","_","Bac38","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac76",0,NA,NA,"Bac76","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Bac76","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac112",0,-0.903438198546028,"Peripherals","Bac112","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac112","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac116",0,-0.287407818382842,"Peripherals","Bac116","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","_","_","_","Bac116","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac124",0.444444444444444,-0.235679530055485,"Peripherals","Bac124","Prokaryote","Bacteria","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Bac124","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac132",0,-1.02247471629109,"Peripherals","Bac132","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Bac132","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac145",0,NA,NA,"Bac145","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","NitrosomonadaceaeFA","_","Bac145","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac164",0,0.432079138435057,"Peripherals","Bac164","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac164","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac168",0,-0.903438198546028,"Peripherals","Bac168","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac168","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac172",0,-1.02247471629109,"Peripherals","Bac172","Prokaryote","Bacteria","Chloroflexi","SOGA31","SOGA31CL","SOGA31CL","SOGA31CL","_","Bac172","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac194",0.32,-0.446075700367803,"Peripherals","Bac194","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","211ds20","211ds20FA","_","Bac194","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
