"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU10Filobasidium",0.444444444444444,0.180020574955774,"Peripherals","OTU10Filobasidium","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","SaprotrophYeast","OTU10Filobasidium","Yeast","SaprotrophYeast","Root","Control",8,18,"interBF"
"OTU22Periconia",0.046485260770975,4.27081151025824,"Module hub","OTU22Periconia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","_","Periconia","Endophyte","OTU22Periconia","Non-Yeast","Endophyte","Root","Control",8,18,"interBF"
"OTU86Acrophialophora",0,-0.657047924655114,"Peripherals","OTU86Acrophialophora","Eukaryote","Fungi","Ascomycota","_","_","_","Acrophialophora","Plant pathogen","OTU86Acrophialophora","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU34Stachybotrys",0,-0.410654952909446,"Peripherals","OTU34Stachybotrys","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotriaceae","Achroiostachys","Saprotroph","OTU34Stachybotrys","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
"OTU41Fusarium",0,3.28523962327557,"Module hub","OTU41Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU41Fusarium","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU14Symmetrospora",0.5,-0.0555299228956623,"Peripherals","OTU14Symmetrospora","Eukaryote","Fungi","Basidiomycota","Cystobasidiomycetes","_","Symmetrosporaceae","Symmetrospora","SaprotrophYeast","OTU14Symmetrospora","Yeast","SaprotrophYeast","Root","Control",8,18,"interBF"
"OTU24Cryptococcus",0,0.410067122921812,"Peripherals","OTU24Cryptococcus","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Cryptococcus","SaprotrophYeast","OTU24Cryptococcus","Yeast","SaprotrophYeast","Root","Control",8,18,"interBF"
"OTU40Acremonium",0,0.0223568254821528,"Peripherals","OTU40Acremonium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","OTU40Acremonium","Non-Yeast","Endophyte","Root","Control",8,18,"interBF"
"OTU50Filobasidiaceae",0,NA,NA,"OTU50Filobasidiaceae","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","_","SaprotrophYeast","OTU50Filobasidiaceae","Yeast","SaprotrophYeast","Root","Control",8,18,"interBF"
"OTU106Sordariomycetes",0.273450321929049,8.2088176403645,"Module hub","OTU106Sordariomycetes","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","OTU106Sordariomycetes","Non-Yeast","Endophyte","Root","Control",8,18,"interBF"
"OTU27Alternaria",0.408163265306122,4.04658541226965,"Module hub","OTU27Alternaria","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","OTU27Alternaria","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU51Rhizophagus",0,-0.0410654952909447,"Peripherals","OTU51Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU51Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Root","Control",8,18,"interBF"
"OTU70Claroideoglomus",0,-0.0410654952909447,"Peripherals","OTU70Claroideoglomus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Claroideoglomeraceae","Claroideoglomus","Arbuscular mycorrhizal","OTU70Claroideoglomus","Non-Yeast","Arbuscular mycorrhizal","Root","Control",8,18,"interBF"
"OTU56Agaricomycetes",0,-0.404727707258768,"Peripherals","OTU56Agaricomycetes","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","_","Oliveonia","Saprotroph","OTU56Agaricomycetes","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
"OTU49Macrophomina",0,0.451720448200391,"Peripherals","OTU49Macrophomina","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Macrophomina","Plant pathogen","OTU49Macrophomina","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU322Fusarium",0,1.22486195310239,"Peripherals","OTU322Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU322Fusarium","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU83Cladosporium",0.1171875,1.22486195310239,"Peripherals","OTU83Cladosporium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","OTU83Cladosporium","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
"OTU197Fungi",0,NA,NA,"OTU197Fungi","Eukaryote","Fungi","unidentified","_","_","_","_","Unidentified & others","OTU197Fungi","Non-Yeast","Unidentified & others","Root","Control",8,18,"interBF"
"OTU136Auriculariales",0.336734693877551,0.759264907284917,"Peripherals","OTU136Auriculariales","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auricularia","Saprotroph","OTU136Auriculariales","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
"OTU102Arthropsis",0,-0.53385143878228,"Peripherals","OTU102Arthropsis","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Uncinocarpus","Saprotroph","OTU102Arthropsis","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
"OTU212Sordariomycetes",0,NA,NA,"OTU212Sordariomycetes","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","Unidentified & others","OTU212Sordariomycetes","Non-Yeast","Unidentified & others","Root","Control",8,18,"interBF"
"OTU207Magnaporthiopsis",0,1.02841397217903,"Peripherals","OTU207Magnaporthiopsis","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Magnaporthiopsis","Plant pathogen","OTU207Magnaporthiopsis","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU150Rhizophagus",0,NA,NA,"OTU150Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU150Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Root","Control",8,18,"interBF"
"OTU110Myrmecridium",0,0.759264907284917,"Peripherals","OTU110Myrmecridium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","_","_","Myrmecridium","Saprotroph","OTU110Myrmecridium","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
"OTU182Ascomycota",0.21875,1.36376635441132,"Peripherals","OTU182Ascomycota","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","_","Plant pathogen","OTU182Ascomycota","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
