"","otu.name","Kingdom","Phylum","Class","Order","Family","Genus","Fungal Guild","Compartment","Time period","Treatment","Network type","Zi","Pi","Hub type"
"393","Bac246","Prokaryote","Chloroflexi","Ktedonobacteria","KtedonobacteriaCL","KtedonobacteriaCL","KtedonobacteriaCL","_","Rhizosphere","Drought period","Control","crossBF",2.52740265118275,0,"Module hub"
"394","Bac272","Prokaryote","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","BdellovibrionaceaeFA","_","Rhizosphere","Drought period","Control","crossBF",2.82934195804582,1.11022302462516e-16,"Module hub"
"395","Bac325","Prokaryote","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Rhizosphere","Drought period","Control","crossBF",2.70535394895725,0,"Module hub"
"396","Bac331","Prokaryote","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Luteolibacter","_","Rhizosphere","Drought period","Control","crossBF",3.12691317985839,0.0116955017301037,"Module hub"
"397","Bac359","Prokaryote","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","BdellovibrionaceaeFA","_","Rhizosphere","Drought period","Control","crossBF",3.20130598531153,0,"Module hub"
"398","Bac415","Prokaryote","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","_","Rhizosphere","Drought period","Control","crossBF",2.8489566606135,0.489795918367347,"Module hub"
"399","Bac447","Prokaryote","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","_","Rhizosphere","Drought period","Control","crossBF",3.49079775559537,0,"Module hub"
"400","Bac624","Prokaryote","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","_","Rhizosphere","Drought period","Control","crossBF",3.49079775559537,0,"Module hub"
"401","Bac706","Prokaryote","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Rhizosphere","Drought period","Control","crossBF",2.92853236531667,0.0473094582185491,"Module hub"
"402","Bac978","Prokaryote","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","ThermoactinomycetaceaeFA","_","Rhizosphere","Drought period","Control","crossBF",3.310161173518,0,"Module hub"
"403","Bac1144","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Flavisolibacter","_","Rhizosphere","Drought period","Control","crossBF",3.46849268396399,0.263671875,"Module hub"
"404","OTU91Schizothecium","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","Saprotroph","Rhizosphere","Drought period","Control","crossBF",3.01545109046225,1.11022302462516e-16,"Module hub"
"405","OTU717Fusarium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","Rhizosphere","Drought period","Control","crossBF",-0.821508083465923,0.625,"Connector"
"406","Bac30","Prokaryote","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Rhizosphere","Rewetting period","Control","crossBF",2.92403830344269,0.473372781065089,"Module hub"
"407","Bac50","Prokaryote","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","SyntrophobacteraceaeFA","_","Rhizosphere","Rewetting period","Control","crossBF",-0.452814273961095,0.64,"Connector"
"408","Bac73","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Rhizosphere","Rewetting period","Control","crossBF",2.72098383777648,0,"Module hub"
"409","Bac86","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Rhizosphere","Rewetting period","Control","crossBF",2.9109489040356,0.272189349112426,"Module hub"
"410","Bac103","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Saprospiraceae","SaprospiraceaeFA","_","Rhizosphere","Rewetting period","Control","crossBF",2.53719743981375,0.277777777777778,"Module hub"
"411","Bac96","Prokaryote","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Rhizosphere","Rewetting period","Control","crossBF",0.294688654482616,0.64,"Connector"
"412","Bac187","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Flavisolibacter","_","Rhizosphere","Rewetting period","Control","crossBF",2.72098383777648,0,"Module hub"
"413","Bac242","Prokaryote","Actinobacteria","ActinobacteriaPH","ActinobacteriaPH","ActinobacteriaPH","ActinobacteriaPH","_","Rhizosphere","Rewetting period","Control","crossBF",3.4447723156707,0,"Module hub"
"414","Bac213","Prokaryote","TM7","TM7PH","TM7PH","TM7PH","TM7PH","_","Rhizosphere","Rewetting period","Control","crossBF",2.60035242479411,0,"Module hub"
"415","Bac376","Prokaryote","Chlorobi","SM1B09","SM1B09CL","SM1B09CL","SM1B09CL","_","Rhizosphere","Rewetting period","Control","crossBF",2.63752195932219,0.0624349635796045,"Module hub"
"416","Bac512","Prokaryote","Bacteroidetes","BacteroidetesPH","BacteroidetesPH","BacteroidetesPH","BacteroidetesPH","_","Rhizosphere","Rewetting period","Control","crossBF",2.78603827212006,0,"Module hub"
"417","Bac531","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","FlexibacteraceaeFA","_","Rhizosphere","Rewetting period","Control","crossBF",2.90193095725003,0,"Module hub"
"418","Bac671","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","RhodospirillaceaeFA","_","Rhizosphere","Rewetting period","Control","crossBF",2.78603827212006,0.031000062000124,"Module hub"
"419","Bac714","Prokaryote","Proteobacteria","Gammaproteobacteria","_","_","_","_","Rhizosphere","Rewetting period","Control","crossBF",3.02366437259665,0.0148139897527289,"Module hub"
"420","Bac847","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flammeovirgaceae","FlammeovirgaceaeFA","_","Rhizosphere","Rewetting period","Control","crossBF",3.28470036825746,0.255102040816327,"Module hub"
"421","Bac1007","Prokaryote","Chlorobi","SM1B09","SM1B09CL","SM1B09CL","SM1B09CL","_","Rhizosphere","Rewetting period","Control","crossBF",4.03220329670117,0.499405469678954,"Module hub"
"422","Bac1109","Prokaryote","Chloroflexi","Anaerolineae","envOPS12","envOPS12OR","envOPS12OR","_","Rhizosphere","Rewetting period","Control","crossBF",2.72663174700091,1.11022302462516e-16,"Module hub"
"423","Bac1552","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Rhizosphere","Rewetting period","Control","crossBF",2.9109489040356,0.5,"Module hub"
"424","OTU5Acremonium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","Rhizosphere","Rewetting period","Control","crossBF",4.28919220654728,0,"Module hub"
"425","OTU6Fusarium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","Rhizosphere","Rewetting period","Control","crossBF",3.56540372865307,0,"Module hub"
"426","OTU17Acrophialophora","Eukaryote","Ascomycota","_","_","_","Acrophialophora","Plant pathogen","Rhizosphere","Rewetting period","Control","crossBF",2.78129954426766,0,"Module hub"
"427","OTU28Chaetomium","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","Rhizosphere","Rewetting period","Control","crossBF",3.20350948970596,0,"Module hub"
"428","OTU35Myrothecium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Stachybotriaceae","Striaticonidium","Saprotroph","Rhizosphere","Rewetting period","Control","crossBF",2.78129954426766,0,"Module hub"
"429","OTU41Fusarium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","Rhizosphere","Rewetting period","Control","crossBF",2.72098383777648,0,"Module hub"
"430","OTU65Corynascus","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Corynascus","Saprotroph","Rhizosphere","Rewetting period","Control","crossBF",2.6606681312853,1.11022302462516e-16,"Module hub"
"431","OTU70Claroideoglomus","Eukaryote","Mucoromycota","Glomeromycotina","Glomerales","Claroideoglomeraceae","Claroideoglomus","Arbuscular mycorrhizal","Rhizosphere","Rewetting period","Control","crossBF",4.40982361952965,0,"Module hub"
"432","OTU44Curvularia","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Plant pathogen","Rhizosphere","Rewetting period","Control","crossBF",2.60035242479411,0,"Module hub"
"433","OTU68Cryptococcus","Eukaryote","Basidiomycota","Tremellomycetes","_","_","_","SaprotrophYeast","Rhizosphere","Rewetting period","Control","crossBF",3.0225623702324,0,"Module hub"
"434","Bac11","Prokaryote","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Rhizosphere","Drought period","Drought","crossBF",0.243748643780373,0.697530864197531,"Connector"
"435","Bac20","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Rhizosphere","Drought period","Drought","crossBF",0.323333795680697,0.65625,"Connector"
"436","Bac43","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Rhizosphere","Drought period","Drought","crossBF",3.37704186599839,0.544378698224852,"Module hub"
"437","Bac70","Prokaryote","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Rhizosphere","Drought period","Drought","crossBF",3.40540717597859,0.0665873959571939,"Module hub"
"438","Bac73","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Rhizosphere","Drought period","Drought","crossBF",-0.287407818382842,0.625,"Connector"
"439","Bac179","Prokaryote","Proteobacteria","Betaproteobacteria","Rhodocyclales","RhodocyclalesOR","RhodocyclalesOR","_","Rhizosphere","Drought period","Drought","crossBF",-0.235679530055485,0.72,"Connector"
"440","Bac336","Prokaryote","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Rhizosphere","Drought period","Drought","crossBF",1.15470053837925,0.625,"Connector"
"441","Bac1329","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Niastella","_","Rhizosphere","Drought period","Drought","crossBF",-0.89814943244638,0.666666666666667,"Connector"
"442","OTU51Rhizophagus","Eukaryote","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","Rhizosphere","Drought period","Drought","crossBF",2.95470916972794,0.185,"Module hub"
"443","OTU70Claroideoglomus","Eukaryote","Mucoromycota","Glomeromycotina","Glomerales","Claroideoglomeraceae","Claroideoglomus","Arbuscular mycorrhizal","Rhizosphere","Drought period","Drought","crossBF",3.18062254689024,0.17233560090703,"Module hub"
"444","Bac200","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Rhizosphere","Drought period","Drought","crossBF",-0.287407818382842,0.625,"Connector"
"445","OTU184Fusarium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","Rhizosphere","Drought period","Drought","crossBF",-0.577350269189626,0.625,"Connector"
"446","Bac3","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Rhizosphere","Rewetting period","Drought","crossBF",3.01061437804671,1.11022302462516e-16,"Module hub"
"447","Bac24","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Chitinophaga","_","Rhizosphere","Rewetting period","Drought","crossBF",2.66038447954804,0.47054387783957,"Module hub"
"448","Bac25","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","Kribbella","_","Rhizosphere","Rewetting period","Drought","crossBF",2.57656772267788,0,"Module hub"
"449","Bac27","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Glycomycetaceae","Glycomyces","_","Rhizosphere","Rewetting period","Drought","crossBF",2.57656772267788,0,"Module hub"
"450","Bac26","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","RhodospirillaceaeFA","_","Rhizosphere","Rewetting period","Drought","crossBF",2.92875122345454,0.495867768595041,"Module hub"
"451","Bac99","Prokaryote","Gemmatimonadetes","GemmatimonadetesPH","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","_","Rhizosphere","Rewetting period","Drought","crossBF",3.60068293639827,0.33425160697888,"Module hub"
"452","Bac187","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Flavisolibacter","_","Rhizosphere","Rewetting period","Drought","crossBF",2.66337705375165,0,"Module hub"
"453","Bac195","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Adhaeribacter","_","Rhizosphere","Rewetting period","Drought","crossBF",2.66337705375165,0,"Module hub"
"454","Bac428","Prokaryote","Bacteroidetes","_","_","_","_","_","Rhizosphere","Rewetting period","Drought","crossBF",4.36004052428923,0.475474077744246,"Module hub"
"455","Bac496","Prokaryote","Acidobacteria","AcidobacteriaPH","Acidobacteriales","Acidobacteriaceae","Terriglobus","_","Rhizosphere","Rewetting period","Drought","crossBF",4.44949610559139,0.436919585535549,"Module hub"
"456","Bac518","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Sphingobacteriaceae","SphingobacteriaceaeFA","_","Rhizosphere","Rewetting period","Drought","crossBF",3.19711796736104,0.465600644987907,"Module hub"
"457","Bac980","Prokaryote","Gemmatimonadetes","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","_","Rhizosphere","Rewetting period","Drought","crossBF",2.83929564215237,0.492400075060987,"Module hub"
"458","Bac1007","Prokaryote","Chlorobi","SM1B09","SM1B09CL","SM1B09CL","SM1B09CL","_","Rhizosphere","Rewetting period","Drought","crossBF",2.7498400608502,0.4008,"Module hub"
"459","Bac1246","Prokaryote","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","PolyangiaceaeFA","_","Rhizosphere","Rewetting period","Drought","crossBF",3.10766238605888,0.412964343669137,"Module hub"
"460","Bac1268","Prokaryote","Gemmatimonadetes","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","_","Rhizosphere","Rewetting period","Drought","crossBF",2.7498400608502,0.370238519045924,"Module hub"
"461","Bac1880","Prokaryote","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","BacteriovoracaceaeFA","_","Rhizosphere","Rewetting period","Drought","crossBF",-0.804067097007087,0.666666666666667,"Connector"
"462","Bac3","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Root","Drought period","Control","crossBF",3.32122837144406,0,"Module hub"
"463","Bac9","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptosporangiaceae","Nonomuraea","_","Root","Drought period","Control","crossBF",2.75293132327915,0,"Module hub"
"464","Bac17","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Root","Drought period","Control","crossBF",2.90447720278979,0,"Module hub"
"465","Bac25","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","Kribbella","_","Root","Drought period","Control","crossBF",3.4727742509547,1.11022302462516e-16,"Module hub"
"466","Bac32","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Root","Drought period","Control","crossBF",2.98025014254512,0,"Module hub"
"467","Bac45","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Pseudonocardiaceae","PseudonocardiaceaeFA","_","Root","Drought period","Control","crossBF",3.0939095521781,0,"Module hub"
"468","Bac58","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Root","Drought period","Control","crossBF",2.79081779315681,0,"Module hub"
"469","Bac61","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","NocardioidaceaeFA","_","Root","Drought period","Control","crossBF",3.13179602205576,0,"Module hub"
"470","Bac76","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Root","Drought period","Control","crossBF",3.51066072083236,1.11022302462516e-16,"Module hub"
"471","Bac92","Prokaryote","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Root","Drought period","Control","crossBF",-0.574505357785368,0.666666666666667,"Connector"
"472","Bac95","Prokaryote","Proteobacteria","Betaproteobacteria","Rhodocyclales","RhodocyclalesOR","RhodocyclalesOR","_","Root","Drought period","Control","crossBF",-0.574505357785368,0.64,"Connector"
"473","Bac128","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Intrasporangiaceae","IntrasporangiaceaeFA","_","Root","Drought period","Control","crossBF",2.82870426303447,0,"Module hub"
"474","Bac155","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardiaceae","NocardiaceaeFA","_","Root","Drought period","Control","crossBF",2.71504485340149,0,"Module hub"
"475","Bac340","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Root","Drought period","Control","crossBF",-1.04550301524286,0.625,"Connector"
"476","Bac394","Prokaryote","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Shimazuella","_","Root","Drought period","Control","crossBF",3.16968249193342,0,"Module hub"
"477","Bac488","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Root","Rewetting period","Control","crossBF",2.66107113601716,0.0229853975121687,"Module hub"
"478","Bac475","Prokaryote","TM7","TM7PH","TM7PH","TM7PH","TM7PH","_","Root","Rewetting period","Control","crossBF",3.66780822199869,0.464009518143962,"Module hub"
"479","Bac532","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Sphingobacteriaceae","SphingobacteriaceaeFA","_","Root","Rewetting period","Control","crossBF",2.5745791164283,0.0678745267712276,"Module hub"
"480","Bac703","Prokaryote","Verrucomicrobia","Spartobacteria","Spartobacteriales","Spartobacteriaceae","SpartobacteriaceaeFA","_","Root","Rewetting period","Control","crossBF",2.53133310663387,0.127066115702479,"Module hub"
"481","Bac714","Prokaryote","Proteobacteria","Gammaproteobacteria","_","_","_","_","Root","Rewetting period","Control","crossBF",2.53133310663387,0.0886965927528393,"Module hub"
"482","Bac1276","Prokaryote","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Root","Rewetting period","Control","crossBF",2.70431714581159,0.104818258664413,"Module hub"
"483","Bac1460","Prokaryote","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Root","Rewetting period","Control","crossBF",3.13677724375587,0.0776,"Module hub"
"484","OTU27Alternaria","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","Root","Rewetting period","Control","crossBF",2.70176879736092,0.48,"Module hub"
"485","OTU106Sordariomycetes","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","Root","Rewetting period","Control","crossBF",2.96379320457816,0.0611634349030471,"Module hub"
"486","Bac13","Prokaryote","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Cellvibrio","_","Root","Rewetting period","Drought","crossBF",2.57986247385798,0,"Module hub"
"487","Bac20","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Root","Rewetting period","Drought","crossBF",3.45158431492877,0.0665873959571939,"Module hub"
"488","Bac114","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Root","Rewetting period","Drought","crossBF",2.50524132528837,0.2112,"Module hub"
"489","Bac138","Prokaryote","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","HaliangiaceaeFA","_","Root","Rewetting period","Drought","crossBF",2.6629651568951,0.478596908442331,"Module hub"
"490","Bac200","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Root","Rewetting period","Drought","crossBF",2.82068898850184,0.471655328798186,"Module hub"
"491","Bac312","Prokaryote","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","_","Root","Rewetting period","Drought","crossBF",2.69959740480294,0,"Module hub"
"492","Bac7","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Soil","Drought period","Control","crossBF",3.63712540586392,0.035076530612245,"Module hub"
"493","Bac12","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Micrococcaceae","Arthrobacter","_","Soil","Drought period","Control","crossBF",2.73188843093705,0.121321865097329,"Module hub"
"494","Bac17","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Soil","Drought period","Control","crossBF",3.14335978317653,0.0391999999999999,"Module hub"
"495","Bac28","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Soil","Drought period","Control","crossBF",2.81418270138494,0,"Module hub"
"496","Bac51","Prokaryote","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Soil","Drought period","Control","crossBF",4.37969923733503,0,"Module hub"
"497","Bac59","Prokaryote","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Soil","Drought period","Control","crossBF",2.72910594874624,1.11022302462516e-16,"Module hub"
"498","Bac68","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Soil","Drought period","Control","crossBF",2.72910594874624,0.18,"Module hub"
"499","Bac70","Prokaryote","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Soil","Drought period","Control","crossBF",3.14175427089344,0,"Module hub"
"500","Bac120","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","BacillaceaeFA","_","Soil","Drought period","Control","crossBF",2.73188843093705,0,"Module hub"
"501","Bac131","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","FlexibacteraceaeFA","_","Soil","Drought period","Control","crossBF",-0.441878508126322,0.64,"Connector"
"502","Bac250","Prokaryote","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Soil","Drought period","Control","crossBF",2.69960151058425,0,"Module hub"
"503","Bac301","Prokaryote","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Soil","Drought period","Control","crossBF",3.27930371160917,0,"Module hub"
"504","Bac257","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae","HyphomonadaceaeFA","_","Soil","Drought period","Control","crossBF",3.32789751432636,1.11022302462516e-16,"Module hub"
"505","Bac515","Prokaryote","Verrucomicrobia","Spartobacteria","Spartobacteriales","Spartobacteriaceae","Chthoniobacter","_","Soil","Drought period","Control","crossBF",4.37969923733503,0.04875,"Module hub"
"506","Bac442","Prokaryote","Acidobacteria","AcidobacteriaPH","AcidobacteriaPH","Koribacteraceae","KoribacteraceaeFA","_","Soil","Drought period","Control","crossBF",2.69960151058425,0,"Module hub"
"507","Bac7","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Soil","Rewetting period","Control","crossBF",2.77659144553476,0.060546875,"Module hub"
"508","Bac12","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Micrococcaceae","Arthrobacter","_","Soil","Rewetting period","Control","crossBF",3.58465854018711,0,"Module hub"
"509","Bac17","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Soil","Rewetting period","Control","crossBF",3.12290591467148,0,"Module hub"
"510","Bac29","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Balneimonas","_","Soil","Rewetting period","Control","crossBF",3.70009669656601,0,"Module hub"
"511","Bac34","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella","_","Soil","Rewetting period","Control","crossBF",3.23834407105039,0,"Module hub"
"512","Bac64","Prokaryote","Acidobacteria","Solibacteres","Solibacterales","Solibacteraceae","SolibacteraceaeFA","_","Soil","Rewetting period","Control","crossBF",2.68328157299975,0,"Module hub"
"513","Bac89","Prokaryote","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Soil","Rewetting period","Control","crossBF",4.06133270897798,0.408163265306122,"Module hub"
"514","Bac257","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae","HyphomonadaceaeFA","_","Soil","Rewetting period","Control","crossBF",2.55538205148517,0,"Module hub"
"515","Bac426","Prokaryote","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Soil","Rewetting period","Control","crossBF",4.21905183698706,0,"Module hub"
"516","Bac376","Prokaryote","Chlorobi","SM1B09","SM1B09CL","SM1B09CL","SM1B09CL","_","Soil","Rewetting period","Control","crossBF",3.0724515720117,0.287334593572779,"Module hub"
"517","Bac419","Prokaryote","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","RickettsiaceaeFA","_","Soil","Rewetting period","Control","crossBF",3.92951419862533,0.0798611111111112,"Module hub"
"518","Bac442","Prokaryote","Acidobacteria","AcidobacteriaPH","AcidobacteriaPH","Koribacteraceae","KoribacteraceaeFA","_","Soil","Rewetting period","Control","crossBF",3.26838338812884,0,"Module hub"
"519","Bac512","Prokaryote","Bacteroidetes","BacteroidetesPH","BacteroidetesPH","BacteroidetesPH","BacteroidetesPH","_","Soil","Rewetting period","Control","crossBF",4.35804551193214,0.139917695473251,"Module hub"
"520","Bac701","Prokaryote","Acidobacteria","RB25","RB25CL","RB25CL","RB25CL","_","Soil","Rewetting period","Control","crossBF",4.45671894920161,0.1472,"Module hub"
"521","Bac455","Prokaryote","Acidobacteria","_","_","_","_","_","Soil","Rewetting period","Control","crossBF",2.50057261833768,1.11022302462516e-16,"Module hub"
"522","OTU23Stachybotrys","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","_","Stachybotrys","Saprotroph","Soil","Rewetting period","Control","crossBF",2.86006042945873,0.231111111111111,"Module hub"
"523","OTU14Symmetrospora","Eukaryote","Basidiomycota","Cystobasidiomycetes","_","Symmetrosporaceae","Symmetrospora","SaprotrophYeast","Soil","Rewetting period","Control","crossBF",3.0724515720117,0.17233560090703,"Module hub"
"524","OTU65Corynascus","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Corynascus","Saprotroph","Soil","Rewetting period","Control","crossBF",2.76208293995359,0,"Module hub"
